x,y,Position
-31.55016,-11.919947,Data Engineer
16.045876,9.263291,Especialista de Soluciones dCloud
-25.387888,-4.2419777,Sr Data Analyst
-24.053719,-5.2533193,Analytics & AI Specialist
0.17668162,-14.63847,Administrador de base de datos y etl developer
-28.08766,7.995112,Data & AI Consultant - Cloud & Cognitive Expert Labs
-28.917088,-2.1458037,Data scientist || Data Engineer
-31.573423,-11.939842,Data Engineer
-24.471457,-4.6810465,Data Science and Analytics Manager
-32.557983,-6.4058037,Senior Data Engineer
-21.433723,-9.6860895,Manager - Data Engineer
-28.06613,-1.1602721,Data Ops Engineer &  Data Engineer
-24.25484,-21.515463,Data Scientist
-32.557903,-6.4058146,Senior Data Engineer
-31.57687,-11.244181,Data Engineer
-25.790417,-6.3089914,Data Architect
-30.938644,-11.97236,Data Engineer
2.73244,-6.955541,Subgerente de Analítica y CRM
-25.267054,-3.8220024,SSr. Data Engineer
-31.171515,-12.471864,Data Engineer
-31.017893,-12.262702,Data Engineer
-30.95533,-12.081984,Data Engineer
-24.702425,3.2320366,Business Intelligence Developer Ssr
-25.431822,-21.007582,Data Scientist
-31.583033,-11.956156,Data Engineer
-31.70113,6.1909347,Machine Learning Engineer
-31.583033,-11.956156,Data Engineer
-37.170044,-2.5270634,Software Engineer
-27.754278,4.1959243,Masterclass BI | Data Engineer | Data Visualization
-29.544006,-5.9868855,Sr. Software & Data Engineer
-32.557957,-6.4058642,Senior Data Engineer
-32.55819,-6.4057145,Senior Data Engineer
-19.915894,12.9569235,Associate Spark Technical Solutions Engineer
-31.593966,-11.869524,Data Engineer
-32.55796,-6.4058146,Senior Data Engineer
-27.201183,5.4536796,Data Engineer - VyoPath
-37.171528,-2.5288298,Software Engineer
-31.6907,-11.205888,Data Engineer
-17.531973,7.1094804,Lead Technical Support Engineer
-31.403803,-11.266521,Data Engineer
-16.874224,23.308058,Machine Learning
18.80715,-22.647623,Ingeniero de datos
-27.656263,-2.963967,Data Engineer/BI Developer
19.42006,-9.681274,Asesor gastronomico privado - instructor gastronomico
20.505144,-13.373954,Agente de viajes
3.7674754,6.654952,City Lead La Paz and Lecturer
-16.123451,16.56465,Lead Technical Recruiter
8.032317,-15.172186,Consultor en Ciencia de Datos
-19.620005,5.7741337,Defi Engineer
-32.193615,5.678096,Data Scientist | Machine Learning Engineer
-30.753008,9.29508,Applied Machine Learning Engineer
-19.275839,14.449045,Software Product And Platform Engineer
-17.55811,20.538849,Analyst Machine Learning Training
-27.880455,8.745335,Innovation and Research Leader @ Institute of Computational Intelligence
-30.132914,7.4654107,Data Science & Machine Learning Lead
-29.474722,-3.4535644,Machine Learning Specialist
1.7221277,-1.6458496,Geschäftsführer | Managing Partner
-20.54428,-11.84019,Lead Data Scientist
2.6526103,18.207195,Co-Founder & CEO
-21.2115,-1.6618017,Junior Consultant - Operations Advanced Analytics
3.458756,5.541171,"HR & GA, CSR Bolivia Head"
2.7955542,16.917994,Founder and CEO
-23.989319,15.660211,Back End Developer
-25.335348,-21.29064,Data Scientist
-18.888426,2.8617866,Research Engineer
-33.748257,9.097083,Machine Learning Engineer
3.9650872,2.4780438,Cloud Solution Engineer for Latin America
5.375578,7.2629404,Adjointe administratif
-21.686451,6.5865664,Senior IT Operations Engineer
28.391851,-8.402541,Asesor comercial
-11.851114,11.101438,Socio - CEO Data & Analytics - Quanam
18.820818,-10.877029,CHR_ Directora Corporativa de RRHH_Miembro Comité de Dirección
17.81779,17.937485,Gerente general
17.499582,25.511883,Gerente General
28.93917,14.673018,Ejecutiva de ventas
-3.6547468,21.751774,Accredited Speaker
22.530882,3.3374097,Ejecutivo de negocios
20.799059,-14.217454,Responsable desarrollo de personas
-4.7715607,-7.163615,Head of Global Marketing
23.869535,16.37902,Gerente Amarket
-20.796654,21.630766,Gerente Analytics & Data Governance
-29.463022,-5.5891957,Associate Software Data Engineer
-28.869757,4.525688,Python Data Science Instructor
29.515354,-2.01179,Jefe de Proyecto Gobierno de Datos
0.6505854,19.645569,CEO | Co-Founding Partner
-8.632158,-0.26436767,Human Resources Manager
-22.004196,-0.5777419,SAP Business Intelligence Consultant
-4.1665993,1.2739449,Director D&A Business Latam
-12.396379,-4.1974177,Senior Manager
-4.9953923,1.3658327,"Director, Marketing Analytics Western Europe HQ"
-7.662673,-0.26973513,Cultural Manager
-15.751476,18.366486,International IT Recruiter
-24.968712,2.298851,Operational Analyst BI - Microsoft Power BI en IQVIA
-1.2945848,6.104407,Executive Vice President Europe
-4.1092253,-23.721977,Directora
19.382961,1.3788286,Especialista en Riesgos de TI
7.1900744,2.2721176,Analista de software
11.339173,1.4808109,Mentor en Power BI 360º - V edición
-11.417947,19.523481,Director Verne Tech
16.81589,-7.1871557,"Gerente de Operaciones, Tecnología e Ingeniería"
28.775415,-11.505955,Jefe Nacional de Recursos Humanos
-23.82656,-5.230205,Data & AI Tech Manager
21.065561,-19.694284,Analista de Ventas La Paz
-11.188736,-15.420809,Co-Chair of AI and Data committee 
-25.397467,-21.106903,Data Scientist
22.468462,-1.7099236,Gestora de Negocios Banca Persona
-15.909174,24.00513,"Cloud Delivery Center Data & AI Manager, Google Cloud"
-8.205705,-11.59733,Director Of Digital and Data Services
-25.059982,-3.4346716,Head of Data Science and Artificial Intelligence. Data @ UK. SME level 7.
-25.514925,-9.511594,Sr. Data Analyst
-31.550041,-11.911548,Data Engineer
1.6409389,16.957651,CEO & Founder
-19.691038,-7.9715137,Data & Analytics Senior Manager - Oracle Business Group
-6.7361674,18.68499,Partner
-17.892548,22.355608,Machine Learning Product Manager
-11.870647,0.17790903,Customer Care Specialist
2.0403745,-0.018803636,"Director Of Business Development, Hispanic South America"
-8.697113,10.227063,Data Product Owner Manager
-18.792757,-8.586031,Senior Data Architect
-24.329914,2.494853,Senior Channel Sales Analytics Analyst | 📊 Data Analytics in Power BI
-21.791588,-5.713863,Business Intelligence Analyst
-13.757337,-14.675667,"Global Head of Data Science (VP, Global Data Science)"
12.219343,-23.051682,Jefa de Administración y Finanzas 
-22.214384,7.764401,Senior Cloud Engineer
-22.903639,-2.2959309,"Partner | Digital, Data & Analytics"
16.220015,-0.8432291,Docente
-31.790724,8.801497,Machine Learning Engineer
-13.864967,-14.188408,Chief Data Officer
-0.95577085,22.354176,Gerente Data & Digital Cobranzas
-15.747661,5.015083,Success Engineer / Product Advocate
-2.5506916,-11.39527,Docente de Maestría Big data and Business Analytics
7.29249,24.91274,Propietario
-11.018253,-2.8452377,Corporate Sales Account Executive
-18.003262,22.953669,Machine Learning Manager
10.38864,7.8038225,Jefe regional
8.159768,-4.244486,Jefe Nacional de Marketing 
-8.357659,23.470184,DIGITAL COMMERCE | CRM & LOYALTY
2.268361,-24.214148,Director de la oficina técnica
-7.195559,-4.1475544,Marketing Manager
17.653868,8.317756,Control de Calidad
22.58024,0.9468787,Ejecutivo de cuentas corporativas
-23.328451,13.518427,Associate Software Engineer Backend
-30.862183,3.6962006,Machine Learning Scientist
-32.517963,10.343881,Machine Learning Engineer
-4.4276824,-22.542933,Director comercial
-37.169975,-2.5266683,Software Engineer
-23.830568,7.849863,Senior Software Developer
-20.273619,13.937619,System Engineer & Network - Application Manager - Project Manager
0.5345415,-19.63886,CEO- Consultor de inversiones
-22.801668,6.1763773,Senior Software Engineer
-32.062355,8.977817,Machine Learning Engineer
-7.9048495,-4.7627444,Marketing Coordinator
-7.989216,26.052704,Software Engineer - Recurring & tokenization
-37.16694,-2.5227342,Software Engineer
13.595189,4.612591,Planificación-Desarrollo de Proyectos de Construcción 
-37.166996,-2.5228934,Software Engineer
-8.84634,-15.173698,Chief Technology Officer
20.017584,23.863785,Gerente General
-25.435383,-21.016401,Data Scientist
1.9560717,21.215616,Co-founder of Conexperto
7.5268106,6.5999913,Asociado senior
-37.16729,-2.5231118,Software Engineer
-20.919336,23.363749,Head of Data
-21.17964,-9.556923,Data Science Manager
-14.417221,14.951189,Operations Intern  
-34.153744,11.242618,Machine Learning Engineer
-5.01121,6.6833067,Treasury Supervisor
16.673628,-12.920499,Jefe Unidad Auditoría Interna
-32.57706,7.530063,Senior Machine Learning Engineer
-5.272263,-0.6832018,Product Manager
-10.190904,20.324352,Agile Team Facilitator/ Scrum Master
19.7849,24.380428,Gerente general
17.049124,13.689481,Gerente de Categoría - Ferretería
0.22692847,-28.054113,Directora Ejecutiva 
-8.84634,-15.173698,Chief Technology Officer
-30.37309,7.8543878,Lead Machine Learning Engineer
-13.191421,-6.7356973,Senior Project Manager
12.752317,-14.724812,Experto Funcional
10.927123,-8.676727,Atencion al Cliente y Cajas
-13.967287,-3.1361797,Senior Procurement Specialist
20.017584,23.863785,Gerente general
-5.667074,-9.964992,Managing Director
29.05806,-17.507963,Pasante talento humano
-6.8006263,3.9694376,Field Sales Executive DH
-7.030541,-9.716562,Head Of Operations
-30.37309,7.8543878,Lead Machine Learning Engineer
-37.17048,-2.533422,Software Engineer
32.773163,4.539338,Jefe de ventas
24.465635,0.49643147,Encargado de redes sociales
-6.2988653,16.853313,Dark Store manager
2.09389,-20.044468,Director de contenidos de marketing
-18.189762,-5.1318293,Sales Business Analyst
-6.8778696,24.890417,Startups Program Manager
-18.082552,-10.369986,Data Team Lead
-23.887636,9.151996,Senior Software Engineering
20.219027,-7.725798,Recepción y control
-15.038733,13.967684,Postdoctoral Associate
-18.95004,6.239818,Tech Expert
25.998589,-2.783339,Gerente adjunto de proyecto
-28.652014,7.8089094,Technical Lead - Machine Learning
-8.145807,13.023161,Partner Quality Performance Advisor
10.4453335,-9.033626,Ejecutivo de atención al cliente
4.432093,-8.53505,Analista EWMS
25.256971,8.476433,Subgerente de Oficina
-37.171127,-2.534216,Software Engineer
-15.421962,11.1619,UI Designer
-28.194338,-2.8700607,Data Engineer at Data & Analytics Platforms
-23.479284,-2.6254678,Data & Analytics Project Manager
-19.828152,5.3920374,Quality Engineer
-25.435383,-21.016401,Data Scientist
12.296617,20.603752,Ventas Junior 
-21.234846,9.544636,DevOps Engineer
5.610679,12.284049,Cofundador
-31.014977,3.8403738,Machine Learning Researcher 
-7.9567714,7.2690926,Service Employee Manager
31.014347,-2.5161023,Jefe de proyecto
4.026105,20.226095,Co-Founder
-10.912887,-10.748278,Project Manager
-14.034681,22.546545,Freelance Graphic Designer
-16.593893,8.240369,IT Recruiter 
-16.673523,-1.9319527,Human Resources Analyst
-22.801691,6.1765094,Senior Software Engineer
-25.382032,-21.151724,Data Scientist
19.776842,5.447654,Coordinadora del Grupo de Socios para el Desarrollo de Bolivia - GruS
-32.141132,9.780121,Machine Learning Engineer
-3.2368722,26.483719,Contable semisénior
-6.1400123,7.153359,key Account Manager Senior
3.7891226,4.6763897,CEO PagoFacil Bolivia
-37.16833,-2.5244563,Software Engineer
-10.646667,-9.078993,Engineering Manager
-6.736797,18.684847,Partner
10.663766,-9.074057,"Secretaria, Cajera, Atencion al Cliente y Ventas/Cotizaciones"
-7.0305305,-9.7165365,Head Of Operations
-8.598044,-2.7834675,Student B2B Marketing Specialist
-7.659626,10.830777,Product Manager | Inventory Exposure | Customer Facing Fulfillment Technology
-32.337414,9.227009,Machine Learning Engineer
-23.872791,17.73054,Senior Linux Shell Developer
-33.109528,10.200929,Machine Learning Engineer
-24.553593,-1.441743,BI Developer
-10.719315,-4.7973986,Jr. Retail Environment Analyst
4.0264945,20.226473,Co-Founder
-24.005705,16.049406,Backend Developer
-6.7361674,18.68499,Partner
-2.2282505,2.1060896,CTO
-11.947057,5.544921,Start up! Trainee - Board Member Support Technology & Innovation
-26.053787,4.8802385,Data Planner
-14.622379,-10.097254,Head of Data - Ecommerce
-0.15158476,-21.022385,Co-Fundador
-5.6670694,-9.964927,Managing Director
24.740664,-9.180612,Asesor en Seguridad
-25.382032,-21.151724,Data Scientist
-0.8709227,3.2632608,PRESIDENT / CEO
-23.830568,7.849863,Senior Software Developer
-21.026775,23.260607,Head of Data Extraction
18.28928,-8.25353,Especialista en soporte técnico
-25.431683,-21.02615,Data Scientist
-5.272273,-0.68317264,Product Manager
-33.072334,11.410576,Machine Learning Engineer
-37.17172,-2.529068,Software Engineer
-30.856972,6.066077,Machine Learning Engineer
-30.555145,9.587002,Machine Learning engineer & Full stack web
-32.57706,7.530063,Senior Machine Learning Engineer
-32.452335,7.5441284,Senior Staff Machine Learning Engineer
-28.652006,7.8089223,Technical Lead - Machine Learning
-31.630886,12.078412,Machine Learning Engineer
-17.156324,4.443189,Quality Engineering Technical Director
-25.677448,14.697862,Senior Android Engineer
-28.746426,-13.119458,Data Specialist
-10.922808,-10.716157,Project Manager
-19.96233,18.986574,Machine Learning Project Leader for Fraud Prevention
1.3583195,18.92548,"Founder - CEO, CTO"
-25.418573,-21.061695,Data Scientist
-32.57706,7.530063,Senior Machine Learning Engineer
-22.802013,6.176176,Senior Software Engineer
1.8495764,19.030775,Co-Founder & CTO
-5.6608806,-4.616821,Commercial Manager
22.274103,3.2411478,Ejecutivo de desarrollo del negocio
18.463999,-14.694598,Coordinador de proyectos
5.2128496,-0.13208987,Gestor de marketing
-31.509682,12.725228,Machine Learning Engineer
-29.301142,-6.5028977,Sr Data Science Engineer
29.837631,1.8376288,Jefe de cobranza y pago de proveedores
-3.676525,-16.830072,Consultor
-32.57706,7.530063,Senior Machine Learning Engineer
-11.040196,14.626913,Lead Talent Acquisition Executive
15.542557,15.304075,Consultor de Sistemas de Radiodifusión de Alerta de Emergencias y Alerta Temprana de Terremotos
-30.975117,3.9252474,Machine Learning Expert
-25.722225,-20.51253,Data Scientist
-30.929104,-10.796928,Data Software Engineer
-31.014977,3.8403738,Machine Learning Researcher
-29.121416,10.495972,NLP Machine Learning Engineer
-30.22381,8.764076,Machine Learning Engineer (Consultant)
-25.721672,-20.518824,Data Scientist
-33.303722,9.648093,Machine Learning Engineer
-31.467686,8.173375,Senior Software Engineer - Machine Learning
-22.44477,-13.886615,Senior Data Scientist
-32.444355,12.732179,Machine Learning Engineer
-30.37309,7.8543878,Lead Machine Learning Engineer
-31.7295,-1.4011648,Data scientist mentor
-31.2421,8.41127,Senior Software Engineering Artificial Intelligence
-22.435968,-13.893526,Senior Data Scientist
-29.016056,7.9592104,Machine Learning Consultant
-29.947401,-1.8163408,Data Scientist (L3)
-22.440819,-13.885146,Senior Data Scientist
-18.801796,-10.729352,Data Education Coordinator
-17.885248,-5.4081097,Business Analyst
-34.942,9.345274,Machine Learning Engineer
-29.431559,8.376606,Machine Learning Engineering Manager
-32.646694,7.5180125,Senior Machine Learning Scientist
-34.660557,10.279704,Machine Learning Engineer
-8.852971,-14.179608,Chief Information officer
-21.718626,10.731915,Backend Engineer
-34.026646,10.034421,Machine Learning Engineer
-32.646694,7.5180125,Senior Machine Learning Scientist
25.916393,-18.16445,Analista de Talento Humano
27.36115,0.6360124,Gerente Nacional de Riesgos
-10.993011,13.109851,Tax Assistant
36.645416,7.5681987,Gerente Comercial
16.81321,2.450631,Subgerente Eficiencia y Productividad
1.0028412,-16.638733,Vicepresidente Innovacion y Transformacion Digital
13.133673,-4.5037007,Gerente de productos
15.57637,-12.042384,Subgerente Nacional de Gestión Estrategica
26.386282,12.578607,Gerente General Post Venta
30.568829,-4.351702,Jefe de operaciones
5.573908,-13.773246,Consultor en prestaciones - Beneficios
-5.8120227,25.189508,Professional solar mounting Supplier
6.9738584,-12.132899,Consultor de marketing y ventas
14.420256,-22.846415,Gerente Administrativo Financiero
20.878916,17.203283,Gerente Regional Santa Cruz
-1.4703084,-0.82893646,CEO
6.0730324,-25.866693,Supervisor de ventas
19.57221,-4.820698,Coordinador de Operaciones Bolivia
9.63502,18.90937,Asesor legal
36.645416,7.5681987,Gerente Comercial
-0.13391659,-6.0757184,Consultor en Inteligencia de Negocios / Banca Digital / Metodologías Ágiles / Gestión por Procesos
25.616009,12.167564,Gerente de Canales
28.796051,21.48017,Gerente General
28.796051,21.48017,Gerente General
-24.770329,-11.425433,Junior Data Scientist
-37.169064,-2.5317519,Software Engineer
6.64851,-14.784866,Consultor de Selección 
-23.052309,13.351659,Sr. Engineer- Software Development/IT Architecture
0.22705306,-28.054031,Directora Ejecutiva
-6.9925313,6.1188006,Customer Success Executive
7.908251,-18.852203,Jefe /Coordinador de Talento Humano y Sistema de Gestión de Calidad. 
12.303921,20.622263,VENTAS
25.463882,24.487972,Gerente General
20.160652,-20.109287,Analista de Catastro 
19.004412,3.6214108,Jefe de Seccion Redes II Area de Mantenimiento 
28.205194,-16.786747,Gestor de Talento Humano
